Ensembl Gene ID	Ensembl Transcript ID
ENSECAG00000004558	ENSECAT00000006732
ENSECAG00000004559	ENSECAT00000004434
ENSECAG00000004560	ENSECAT00000004433
ENSECAG00000004561	ENSECAT00000004484
ENSECAG00000004562	ENSECAT00000004439
ENSECAG00000004563	ENSECAT00000004430
ENSECAG00000004564	ENSECAT00000004454
ENSECAG00000004565	ENSECAT00000004458
ENSECAG00000004566	ENSECAT00000004443
ENSECAG00000004567	ENSECAT00000004503
ENSECAG00000004568	ENSECAT00000004431
ENSECAG00000004569	ENSECAT00000004461
ENSECAG00000004570	ENSECAT00000004429
ENSECAG00000004571	ENSECAT00000004489
ENSECAG00000004572	ENSECAT00000004474
ENSECAG00000004573	ENSECAT00000004435
ENSECAG00000004574	ENSECAT00000004570
ENSECAG00000004575	ENSECAT00000004453
ENSECAG00000004576	ENSECAT00000004442
ENSECAG00000004577	ENSECAT00000004515
ENSECAG00000004578	ENSECAT00000004448
ENSECAG00000004579	ENSECAT00000004446
ENSECAG00000004580	ENSECAT00000004486
ENSECAG00000026909	ENSECAT00000029086
ENSECAG00000026842	ENSECAT00000029021
ENSECAG00000004582	ENSECAT00000004875
ENSECAG00000004583	ENSECAT00000004452
ENSECAG00000004584	ENSECAT00000004457
ENSECAG00000004585	ENSECAT00000004459
ENSECAG00000004586	ENSECAT00000004470
ENSECAG00000004587	ENSECAT00000004464
ENSECAG00000004588	ENSECAT00000004816
ENSECAG00000004589	ENSECAT00000004469
ENSECAG00000004590	ENSECAT00000004831
ENSECAG00000004591	ENSECAT00000005710
ENSECAG00000004592	ENSECAT00000005342
ENSECAG00000004593	ENSECAT00000004767
ENSECAG00000004594	ENSECAT00000005859
ENSECAG00000004595	ENSECAT00000004498
ENSECAG00000004596	ENSECAT00000004512
ENSECAG00000004597	ENSECAT00000004467
ENSECAG00000004598	ENSECAT00000004465
ENSECAG00000004599	ENSECAT00000004466
ENSECAG00000004600	ENSECAT00000004473
ENSECAG00000004601	ENSECAT00000004463
ENSECAG00000004602	ENSECAT00000004462
ENSECAG00000004603	ENSECAT00000004475
ENSECAG00000004604	ENSECAT00000005421
ENSECAG00000004605	ENSECAT00000004483
ENSECAG00000004606	ENSECAT00000004523
ENSECAG00000004607	ENSECAT00000004487
ENSECAG00000004608	ENSECAT00000004497
ENSECAG00000004609	ENSECAT00000004476
ENSECAG00000004611	ENSECAT00000004516
ENSECAG00000004612	ENSECAT00000004479
ENSECAG00000004613	ENSECAT00000004508
ENSECAG00000004614	ENSECAT00000004477
ENSECAG00000004615	ENSECAT00000004691
ENSECAG00000004616	ENSECAT00000004481
ENSECAG00000004617	ENSECAT00000006078
ENSECAG00000004618	ENSECAT00000004756
ENSECAG00000004619	ENSECAT00000004507
ENSECAG00000004620	ENSECAT00000006343
ENSECAG00000004621	ENSECAT00000004525
ENSECAG00000004622	ENSECAT00000004509
ENSECAG00000004623	ENSECAT00000004506
ENSECAG00000004624	ENSECAT00000004488
ENSECAG00000004625	ENSECAT00000004493
ENSECAG00000004626	ENSECAT00000004494
ENSECAG00000004627	ENSECAT00000004491
ENSECAG00000004628	ENSECAT00000004639
ENSECAG00000004629	ENSECAT00000004492
ENSECAG00000004630	ENSECAT00000004502
ENSECAG00000004631	ENSECAT00000004560
ENSECAG00000004632	ENSECAT00000004504
ENSECAG00000004633	ENSECAT00000004501
ENSECAG00000004634	ENSECAT00000004505
ENSECAG00000004635	ENSECAT00000004734
ENSECAG00000004636	ENSECAT00000004567
ENSECAG00000004637	ENSECAT00000004522
ENSECAG00000004638	ENSECAT00000004544
ENSECAG00000004639	ENSECAT00000004517
ENSECAG00000004640	ENSECAT00000004520
ENSECAG00000004641	ENSECAT00000004511
ENSECAG00000004642	ENSECAT00000004532
ENSECAG00000004643	ENSECAT00000004519
ENSECAG00000004644	ENSECAT00000004510
ENSECAG00000018411	ENSECAT00000019494
ENSECAG00000018411	ENSECAT00000028980
ENSECAG00000020425	ENSECAT00000022176
ENSECAG00000020425	ENSECAT00000022188
ENSECAG00000020425	ENSECAT00000028995
ENSECAG00000020425	ENSECAT00000029125
ENSECAG00000019779	ENSECAT00000020941
ENSECAG00000019779	ENSECAT00000028962
ENSECAG00000004646	ENSECAT00000004527
ENSECAG00000004647	ENSECAT00000004624
ENSECAG00000004648	ENSECAT00000004749
ENSECAG00000004649	ENSECAT00000004518
ENSECAG00000004650	ENSECAT00000004534
ENSECAG00000004651	ENSECAT00000005448
ENSECAG00000004652	ENSECAT00000004531
ENSECAG00000004653	ENSECAT00000004524
ENSECAG00000004654	ENSECAT00000004528
ENSECAG00000004655	ENSECAT00000004538
ENSECAG00000004656	ENSECAT00000004537
ENSECAG00000004657	ENSECAT00000004530
ENSECAG00000004658	ENSECAT00000004614
ENSECAG00000004659	ENSECAT00000004526
ENSECAG00000004660	ENSECAT00000004549
ENSECAG00000004661	ENSECAT00000004565
ENSECAG00000004662	ENSECAT00000004529
ENSECAG00000004663	ENSECAT00000004605
ENSECAG00000004664	ENSECAT00000004563
ENSECAG00000004665	ENSECAT00000004533
ENSECAG00000004666	ENSECAT00000005089
ENSECAG00000004667	ENSECAT00000004536
ENSECAG00000004668	ENSECAT00000004828
ENSECAG00000004669	ENSECAT00000004541
ENSECAG00000004670	ENSECAT00000004948
ENSECAG00000004670	ENSECAT00000005156
ENSECAG00000004670	ENSECAT00000005292
ENSECAG00000004670	ENSECAT00000005396
ENSECAG00000004671	ENSECAT00000004580
ENSECAG00000004672	ENSECAT00000004535
ENSECAG00000004673	ENSECAT00000004594
ENSECAG00000004674	ENSECAT00000004539
ENSECAG00000004675	ENSECAT00000004552
ENSECAG00000004676	ENSECAT00000004542
ENSECAG00000004678	ENSECAT00000004606
ENSECAG00000004679	ENSECAT00000004554
ENSECAG00000004680	ENSECAT00000004562
ENSECAG00000004681	ENSECAT00000004587
ENSECAG00000004682	ENSECAT00000004550
ENSECAG00000004683	ENSECAT00000004568
ENSECAG00000004684	ENSECAT00000004547
ENSECAG00000004685	ENSECAT00000004556
ENSECAG00000004686	ENSECAT00000004574
ENSECAG00000004687	ENSECAT00000004612
ENSECAG00000004688	ENSECAT00000004551
ENSECAG00000004689	ENSECAT00000004553
ENSECAG00000004690	ENSECAT00000004566
ENSECAG00000004691	ENSECAT00000006481
ENSECAG00000004692	ENSECAT00000004558
ENSECAG00000004693	ENSECAT00000004632
ENSECAG00000004694	ENSECAT00000004559
ENSECAG00000004695	ENSECAT00000004557
ENSECAG00000004696	ENSECAT00000004591
ENSECAG00000004697	ENSECAT00000004555
ENSECAG00000004698	ENSECAT00000005057
ENSECAG00000004699	ENSECAT00000004572
ENSECAG00000004700	ENSECAT00000004573
ENSECAG00000004701	ENSECAT00000004575
ENSECAG00000004702	ENSECAT00000004569
ENSECAG00000004703	ENSECAT00000004564
ENSECAG00000004704	ENSECAT00000004746
ENSECAG00000004705	ENSECAT00000006016
ENSECAG00000004706	ENSECAT00000004684
ENSECAG00000004707	ENSECAT00000005220
ENSECAG00000004708	ENSECAT00000004708
ENSECAG00000004709	ENSECAT00000005079
ENSECAG00000004710	ENSECAT00000004817
ENSECAG00000004711	ENSECAT00000004586
ENSECAG00000004712	ENSECAT00000004582
ENSECAG00000004713	ENSECAT00000004595
ENSECAG00000004714	ENSECAT00000004579
ENSECAG00000004715	ENSECAT00000004581
ENSECAG00000004716	ENSECAT00000004640
ENSECAG00000004717	ENSECAT00000004584
ENSECAG00000004718	ENSECAT00000005311
ENSECAG00000004719	ENSECAT00000004577
ENSECAG00000004720	ENSECAT00000004583
ENSECAG00000004721	ENSECAT00000004576
ENSECAG00000004722	ENSECAT00000004578
ENSECAG00000004723	ENSECAT00000004650
ENSECAG00000004724	ENSECAT00000004609
ENSECAG00000004725	ENSECAT00000004600
ENSECAG00000004726	ENSECAT00000004592
ENSECAG00000004727	ENSECAT00000004599
ENSECAG00000004728	ENSECAT00000004597
ENSECAG00000004729	ENSECAT00000004596
ENSECAG00000004730	ENSECAT00000004993
ENSECAG00000004731	ENSECAT00000004585
ENSECAG00000004732	ENSECAT00000004593
ENSECAG00000004733	ENSECAT00000004625
ENSECAG00000004734	ENSECAT00000004604
ENSECAG00000004735	ENSECAT00000004613
ENSECAG00000004736	ENSECAT00000004686
ENSECAG00000004737	ENSECAT00000004608
ENSECAG00000004738	ENSECAT00000004603
ENSECAG00000004739	ENSECAT00000004607
ENSECAG00000004740	ENSECAT00000004848
ENSECAG00000004741	ENSECAT00000004662
ENSECAG00000004742	ENSECAT00000004627
ENSECAG00000004743	ENSECAT00000004619
ENSECAG00000004744	ENSECAT00000004621
ENSECAG00000004745	ENSECAT00000004634
ENSECAG00000004746	ENSECAT00000004622
ENSECAG00000004747	ENSECAT00000004617
ENSECAG00000004748	ENSECAT00000004633
ENSECAG00000004749	ENSECAT00000004687
ENSECAG00000004750	ENSECAT00000004615
ENSECAG00000004751	ENSECAT00000004623
ENSECAG00000004752	ENSECAT00000004611
ENSECAG00000004753	ENSECAT00000004620
ENSECAG00000004754	ENSECAT00000004654
ENSECAG00000004755	ENSECAT00000005698
ENSECAG00000004756	ENSECAT00000004939
ENSECAG00000004757	ENSECAT00000005562
ENSECAG00000004758	ENSECAT00000004631
ENSECAG00000004759	ENSECAT00000004638
ENSECAG00000004760	ENSECAT00000004652
ENSECAG00000004761	ENSECAT00000004655
ENSECAG00000004762	ENSECAT00000004642
ENSECAG00000004763	ENSECAT00000004683
ENSECAG00000004764	ENSECAT00000004630
ENSECAG00000004765	ENSECAT00000004649
ENSECAG00000004766	ENSECAT00000004771
ENSECAG00000004767	ENSECAT00000004629
ENSECAG00000004768	ENSECAT00000004628
ENSECAG00000004769	ENSECAT00000004673
ENSECAG00000004770	ENSECAT00000004645
ENSECAG00000004771	ENSECAT00000004703
ENSECAG00000004772	ENSECAT00000004671
ENSECAG00000004773	ENSECAT00000004653
ENSECAG00000004774	ENSECAT00000004643
ENSECAG00000004775	ENSECAT00000004644
ENSECAG00000004776	ENSECAT00000004660
ENSECAG00000004777	ENSECAT00000004724
ENSECAG00000004778	ENSECAT00000004647
ENSECAG00000004779	ENSECAT00000004646
ENSECAG00000004780	ENSECAT00000006291
ENSECAG00000004781	ENSECAT00000004700
ENSECAG00000004782	ENSECAT00000004663
ENSECAG00000004783	ENSECAT00000004672
ENSECAG00000004784	ENSECAT00000004656
ENSECAG00000004785	ENSECAT00000004675
ENSECAG00000004786	ENSECAT00000004657
ENSECAG00000004787	ENSECAT00000004666
ENSECAG00000004788	ENSECAT00000004668
ENSECAG00000004789	ENSECAT00000004658
ENSECAG00000004790	ENSECAT00000004685
ENSECAG00000004791	ENSECAT00000004884
ENSECAG00000004792	ENSECAT00000006122
ENSECAG00000004793	ENSECAT00000004968
ENSECAG00000004794	ENSECAT00000005466
ENSECAG00000004795	ENSECAT00000004779
ENSECAG00000004796	ENSECAT00000004677
ENSECAG00000004797	ENSECAT00000004688
ENSECAG00000004798	ENSECAT00000004670
ENSECAG00000004799	ENSECAT00000004693
ENSECAG00000004800	ENSECAT00000004665
ENSECAG00000004801	ENSECAT00000004790
ENSECAG00000004802	ENSECAT00000004674
ENSECAG00000004803	ENSECAT00000004667
ENSECAG00000004804	ENSECAT00000004669
ENSECAG00000004805	ENSECAT00000004711
ENSECAG00000004806	ENSECAT00000004702
ENSECAG00000004807	ENSECAT00000007482
ENSECAG00000004807	ENSECAT00000007552
ENSECAG00000004808	ENSECAT00000004713
ENSECAG00000004809	ENSECAT00000004789
ENSECAG00000004810	ENSECAT00000004802
ENSECAG00000004811	ENSECAT00000004680
ENSECAG00000004812	ENSECAT00000004692
ENSECAG00000004813	ENSECAT00000004705
ENSECAG00000004814	ENSECAT00000004679
ENSECAG00000004815	ENSECAT00000004678
ENSECAG00000004816	ENSECAT00000004681
ENSECAG00000004817	ENSECAT00000004826
ENSECAG00000004818	ENSECAT00000004701
ENSECAG00000004819	ENSECAT00000008023
ENSECAG00000004819	ENSECAT00000008209
ENSECAG00000004819	ENSECAT00000008274
ENSECAG00000004820	ENSECAT00000004697
ENSECAG00000004821	ENSECAT00000004732
ENSECAG00000004822	ENSECAT00000004695
ENSECAG00000004823	ENSECAT00000004696
ENSECAG00000004824	ENSECAT00000004718
ENSECAG00000004825	ENSECAT00000004694
ENSECAG00000004826	ENSECAT00000004741
ENSECAG00000004827	ENSECAT00000004720
ENSECAG00000004829	ENSECAT00000006588
ENSECAG00000004829	ENSECAT00000006599
ENSECAG00000004829	ENSECAT00000006605
ENSECAG00000004830	ENSECAT00000005142
ENSECAG00000004832	ENSECAT00000004707
ENSECAG00000004833	ENSECAT00000004714
ENSECAG00000004834	ENSECAT00000004709
ENSECAG00000004835	ENSECAT00000004722
ENSECAG00000004836	ENSECAT00000004710
ENSECAG00000004837	ENSECAT00000004745
ENSECAG00000004838	ENSECAT00000004704
ENSECAG00000004839	ENSECAT00000004729
ENSECAG00000004840	ENSECAT00000004712
ENSECAG00000004841	ENSECAT00000004715
ENSECAG00000004842	ENSECAT00000006165
ENSECAG00000004843	ENSECAT00000005839
ENSECAG00000004844	ENSECAT00000004931
ENSECAG00000004845	ENSECAT00000006491
ENSECAG00000004846	ENSECAT00000004725
ENSECAG00000004847	ENSECAT00000004723
ENSECAG00000004849	ENSECAT00000004721
ENSECAG00000004850	ENSECAT00000004735
ENSECAG00000004851	ENSECAT00000004728
ENSECAG00000004852	ENSECAT00000004736
ENSECAG00000004853	ENSECAT00000004726
ENSECAG00000004854	ENSECAT00000005667
ENSECAG00000004855	ENSECAT00000004739
ENSECAG00000004856	ENSECAT00000004755
ENSECAG00000004857	ENSECAT00000004738
ENSECAG00000004858	ENSECAT00000004730
ENSECAG00000004859	ENSECAT00000004750
ENSECAG00000004860	ENSECAT00000004934
ENSECAG00000004861	ENSECAT00000004769
ENSECAG00000004862	ENSECAT00000004763
ENSECAG00000004863	ENSECAT00000004788
ENSECAG00000004864	ENSECAT00000004737
ENSECAG00000004865	ENSECAT00000004818
ENSECAG00000004866	ENSECAT00000004840
ENSECAG00000004867	ENSECAT00000006182
ENSECAG00000004868	ENSECAT00000006728
ENSECAG00000004869	ENSECAT00000004867
ENSECAG00000004870	ENSECAT00000005290
ENSECAG00000004871	ENSECAT00000005046
ENSECAG00000004872	ENSECAT00000004742
ENSECAG00000004873	ENSECAT00000004744
ENSECAG00000004874	ENSECAT00000004792
ENSECAG00000004875	ENSECAT00000004743
ENSECAG00000004876	ENSECAT00000004919
ENSECAG00000004877	ENSECAT00000004754
ENSECAG00000004878	ENSECAT00000004768
ENSECAG00000004879	ENSECAT00000004762
ENSECAG00000004880	ENSECAT00000004751
ENSECAG00000004881	ENSECAT00000005728
ENSECAG00000004882	ENSECAT00000004877
ENSECAG00000004883	ENSECAT00000004761
ENSECAG00000004884	ENSECAT00000004757
ENSECAG00000004885	ENSECAT00000004773
ENSECAG00000004886	ENSECAT00000004760
ENSECAG00000004887	ENSECAT00000004764
ENSECAG00000023512	ENSECAT00000029105
ENSECAG00000023512	ENSECAT00000025193
ENSECAG00000004889	ENSECAT00000004808
ENSECAG00000004890	ENSECAT00000004758
ENSECAG00000004891	ENSECAT00000004825
ENSECAG00000004892	ENSECAT00000004780
ENSECAG00000004893	ENSECAT00000004774
ENSECAG00000004894	ENSECAT00000004800
ENSECAG00000004895	ENSECAT00000004776
ENSECAG00000004896	ENSECAT00000004765
ENSECAG00000004897	ENSECAT00000004895
ENSECAG00000004899	ENSECAT00000004775
ENSECAG00000004900	ENSECAT00000004857
ENSECAG00000004901	ENSECAT00000004770
ENSECAG00000004902	ENSECAT00000004878
ENSECAG00000004903	ENSECAT00000005230
ENSECAG00000004904	ENSECAT00000006042
ENSECAG00000004905	ENSECAT00000004807
ENSECAG00000004906	ENSECAT00000006525
ENSECAG00000004907	ENSECAT00000004782
ENSECAG00000004908	ENSECAT00000004781
ENSECAG00000004909	ENSECAT00000004853
ENSECAG00000004910	ENSECAT00000004797
ENSECAG00000004911	ENSECAT00000004933
ENSECAG00000004912	ENSECAT00000004883
ENSECAG00000004913	ENSECAT00000004839
ENSECAG00000004914	ENSECAT00000004785
ENSECAG00000004915	ENSECAT00000004794
ENSECAG00000004916	ENSECAT00000004803
ENSECAG00000004917	ENSECAT00000004786
ENSECAG00000004918	ENSECAT00000004835
ENSECAG00000004919	ENSECAT00000005480
ENSECAG00000004920	ENSECAT00000004845
ENSECAG00000004921	ENSECAT00000005536
ENSECAG00000004922	ENSECAT00000004855
ENSECAG00000004923	ENSECAT00000004784
ENSECAG00000004924	ENSECAT00000005432
ENSECAG00000004925	ENSECAT00000004861
ENSECAG00000004926	ENSECAT00000004798
ENSECAG00000004927	ENSECAT00000004793
ENSECAG00000004928	ENSECAT00000004813
ENSECAG00000004929	ENSECAT00000004796
ENSECAG00000004930	ENSECAT00000004795
ENSECAG00000004931	ENSECAT00000004852
ENSECAG00000004932	ENSECAT00000006254
ENSECAG00000004933	ENSECAT00000004972
ENSECAG00000004934	ENSECAT00000004806
ENSECAG00000004935	ENSECAT00000004888
ENSECAG00000004936	ENSECAT00000004812
ENSECAG00000004937	ENSECAT00000004804
ENSECAG00000009451	ENSECAT00000009723
ENSECAG00000009451	ENSECAT00000029054
ENSECAG00000009451	ENSECAT00000012251
ENSECAG00000004939	ENSECAT00000004809
ENSECAG00000004940	ENSECAT00000004811
ENSECAG00000004941	ENSECAT00000004865
ENSECAG00000004942	ENSECAT00000005582
ENSECAG00000004943	ENSECAT00000005078
ENSECAG00000004944	ENSECAT00000005822
ENSECAG00000004945	ENSECAT00000004847
ENSECAG00000004946	ENSECAT00000004819
ENSECAG00000004947	ENSECAT00000004838
ENSECAG00000004948	ENSECAT00000004820
ENSECAG00000004949	ENSECAT00000004821
ENSECAG00000004951	ENSECAT00000004837
ENSECAG00000004952	ENSECAT00000004822
ENSECAG00000004953	ENSECAT00000004815
ENSECAG00000004954	ENSECAT00000004858
ENSECAG00000004955	ENSECAT00000004842
ENSECAG00000004956	ENSECAT00000004832
ENSECAG00000004957	ENSECAT00000004937
ENSECAG00000004958	ENSECAT00000004836
ENSECAG00000004959	ENSECAT00000004829
ENSECAG00000004960	ENSECAT00000004827
ENSECAG00000004961	ENSECAT00000005124
ENSECAG00000004962	ENSECAT00000005460
ENSECAG00000004962	ENSECAT00000005516
ENSECAG00000004963	ENSECAT00000004898
ENSECAG00000004964	ENSECAT00000004834
ENSECAG00000004965	ENSECAT00000004970
ENSECAG00000004966	ENSECAT00000004891
ENSECAG00000004967	ENSECAT00000004902
ENSECAG00000004968	ENSECAT00000004844
ENSECAG00000004969	ENSECAT00000004904
ENSECAG00000004970	ENSECAT00000005139
ENSECAG00000004971	ENSECAT00000004850
ENSECAG00000004972	ENSECAT00000004864
ENSECAG00000004973	ENSECAT00000004859
ENSECAG00000004974	ENSECAT00000004913
ENSECAG00000004975	ENSECAT00000005059
ENSECAG00000004976	ENSECAT00000004899
ENSECAG00000004977	ENSECAT00000004854
ENSECAG00000004978	ENSECAT00000005008
ENSECAG00000004979	ENSECAT00000005287
ENSECAG00000004980	ENSECAT00000004863
ENSECAG00000004982	ENSECAT00000004868
ENSECAG00000004983	ENSECAT00000004876
ENSECAG00000004984	ENSECAT00000004926
ENSECAG00000004985	ENSECAT00000004869
ENSECAG00000004986	ENSECAT00000004860
ENSECAG00000004987	ENSECAT00000004870
ENSECAG00000004988	ENSECAT00000004862
ENSECAG00000004989	ENSECAT00000004856
ENSECAG00000004990	ENSECAT00000004871
ENSECAG00000004991	ENSECAT00000004896
ENSECAG00000004992	ENSECAT00000005806
ENSECAG00000004993	ENSECAT00000004960
ENSECAG00000004994	ENSECAT00000004872
ENSECAG00000004995	ENSECAT00000004879
ENSECAG00000004996	ENSECAT00000004873
ENSECAG00000004997	ENSECAT00000004874
ENSECAG00000004998	ENSECAT00000005832
ENSECAG00000004999	ENSECAT00000005479
ENSECAG00000004999	ENSECAT00000005649
ENSECAG00000005000	ENSECAT00000005398
ENSECAG00000005001	ENSECAT00000004966
ENSECAG00000005002	ENSECAT00000004882
ENSECAG00000005003	ENSECAT00000004887
ENSECAG00000005004	ENSECAT00000004910
ENSECAG00000005005	ENSECAT00000004889
ENSECAG00000005006	ENSECAT00000004894
ENSECAG00000005007	ENSECAT00000004892
ENSECAG00000005008	ENSECAT00000004886
ENSECAG00000005009	ENSECAT00000004890
ENSECAG00000005010	ENSECAT00000004880
ENSECAG00000005011	ENSECAT00000004881
ENSECAG00000005012	ENSECAT00000004885
ENSECAG00000005013	ENSECAT00000004893
ENSECAG00000005014	ENSECAT00000006859
ENSECAG00000005014	ENSECAT00000006870
ENSECAG00000005015	ENSECAT00000007694
ENSECAG00000005015	ENSECAT00000007703
ENSECAG00000005015	ENSECAT00000007927
ENSECAG00000005015	ENSECAT00000007934
ENSECAG00000005016	ENSECAT00000004945
ENSECAG00000005017	ENSECAT00000005497
ENSECAG00000005017	ENSECAT00000005644
ENSECAG00000005018	ENSECAT00000004897
ENSECAG00000005019	ENSECAT00000004900
ENSECAG00000005020	ENSECAT00000005009
ENSECAG00000005021	ENSECAT00000004901
ENSECAG00000005022	ENSECAT00000004963
ENSECAG00000005023	ENSECAT00000004903
ENSECAG00000005024	ENSECAT00000004909
ENSECAG00000005025	ENSECAT00000005018
ENSECAG00000026872	ENSECAT00000029009
ENSECAG00000026959	ENSECAT00000028850
ENSECAG00000005027	ENSECAT00000004944
ENSECAG00000005028	ENSECAT00000005048
ENSECAG00000005029	ENSECAT00000004911
ENSECAG00000005030	ENSECAT00000004942
ENSECAG00000005031	ENSECAT00000004907
ENSECAG00000005032	ENSECAT00000004906
ENSECAG00000005033	ENSECAT00000004917
ENSECAG00000005034	ENSECAT00000004905
ENSECAG00000005035	ENSECAT00000005039
ENSECAG00000005036	ENSECAT00000004956
ENSECAG00000005037	ENSECAT00000004923
ENSECAG00000005038	ENSECAT00000006352
ENSECAG00000005039	ENSECAT00000006170
ENSECAG00000005040	ENSECAT00000004985
ENSECAG00000005041	ENSECAT00000004918
ENSECAG00000005042	ENSECAT00000004915
ENSECAG00000005043	ENSECAT00000004916
ENSECAG00000005044	ENSECAT00000005029
ENSECAG00000005045	ENSECAT00000004998
ENSECAG00000005046	ENSECAT00000004920
ENSECAG00000005047	ENSECAT00000004965
ENSECAG00000005048	ENSECAT00000004922
ENSECAG00000005049	ENSECAT00000004986
ENSECAG00000005050	ENSECAT00000004921
ENSECAG00000005051	ENSECAT00000004989
ENSECAG00000005052	ENSECAT00000005020
ENSECAG00000005053	ENSECAT00000005010
ENSECAG00000005054	ENSECAT00000004925
ENSECAG00000005055	ENSECAT00000004928
ENSECAG00000005056	ENSECAT00000004924
ENSECAG00000005057	ENSECAT00000004935
ENSECAG00000005058	ENSECAT00000004927
ENSECAG00000005059	ENSECAT00000004976
ENSECAG00000005060	ENSECAT00000004941
ENSECAG00000005061	ENSECAT00000004938
ENSECAG00000005062	ENSECAT00000004969
ENSECAG00000005063	ENSECAT00000004929
ENSECAG00000005064	ENSECAT00000005033
ENSECAG00000005065	ENSECAT00000004943
ENSECAG00000005066	ENSECAT00000004955
ENSECAG00000005067	ENSECAT00000006418
ENSECAG00000005068	ENSECAT00000005050
ENSECAG00000005069	ENSECAT00000004971
ENSECAG00000005070	ENSECAT00000004946
ENSECAG00000005071	ENSECAT00000004958
ENSECAG00000005072	ENSECAT00000004995
ENSECAG00000005073	ENSECAT00000004951
ENSECAG00000005074	ENSECAT00000004947
ENSECAG00000005075	ENSECAT00000004949
ENSECAG00000005076	ENSECAT00000005022
ENSECAG00000005077	ENSECAT00000004962
ENSECAG00000005078	ENSECAT00000004999
ENSECAG00000005079	ENSECAT00000004979
ENSECAG00000005080	ENSECAT00000004981
ENSECAG00000005081	ENSECAT00000005596
ENSECAG00000005082	ENSECAT00000004961
ENSECAG00000005083	ENSECAT00000005719
ENSECAG00000005083	ENSECAT00000005758
ENSECAG00000005084	ENSECAT00000005058
ENSECAG00000005085	ENSECAT00000005111
ENSECAG00000005086	ENSECAT00000005524
ENSECAG00000005087	ENSECAT00000006281
